"age","chronicCondition","state","prevalence","gender","year"
"65 Years and Over","Autism Spectrum Disorders","Mississippi ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Missouri ",0,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Montana ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Nebraska ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Nevada ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","New Hampshire ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","New Jersey ",0.01,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","New Mexico ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","New York ",0.01,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","North Carolina ",0.01,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","North Dakota ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Ohio ",0.01,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Oklahoma ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Oregon ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Pennsylvania ",0.01,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Puerto Rico ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Rhode Island ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","South Carolina ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","South Dakota ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Tennessee ",0,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Texas ",0.01,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Utah ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Vermont ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Virgin Islands ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Virginia ",0,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Washington ",0,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","West Virginia ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Wisconsin ",0.01,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Wyoming ",NA,"Female","2010"
"65 Years and Over","Autism Spectrum Disorders","Unknown ",NA,"Female","2010"
"65 Years and Over","COPD","National ",10.94,"Female","2010"
"65 Years and Over","COPD","Alabama ",11.41,"Female","2010"
"65 Years and Over","COPD","Alaska ",8.87,"Female","2010"
"65 Years and Over","COPD","Arizona ",9.88,"Female","2010"
"65 Years and Over","COPD","Arkansas ",11.1,"Female","2010"
"65 Years and Over","COPD","California ",9.64,"Female","2010"
"65 Years and Over","COPD","Colorado ",9.73,"Female","2010"
"65 Years and Over","COPD","Connecticut ",10.61,"Female","2010"
"65 Years and Over","COPD","Delaware ",10.55,"Female","2010"
"65 Years and Over","COPD","District of Columbia ",NA,"Female","2010"
"65 Years and Over","COPD","Florida ",13.68,"Female","2010"
"65 Years and Over","COPD","Georgia ",11.11,"Female","2010"
"65 Years and Over","COPD","Hawaii ",5.69,"Female","2010"
"65 Years and Over","COPD","Idaho ",8.3,"Female","2010"
"65 Years and Over","COPD","Illinois ",10.71,"Female","2010"
"65 Years and Over","COPD","Indiana ",12.18,"Female","2010"
"65 Years and Over","COPD","Iowa ",9.18,"Female","2010"
"65 Years and Over","COPD","Kansas ",10.06,"Female","2010"
"65 Years and Over","COPD","Kentucky ",15.19,"Female","2010"
"65 Years and Over","COPD","Louisiana ",12.25,"Female","2010"
"65 Years and Over","COPD","Maine ",11.63,"Female","2010"
"65 Years and Over","COPD","Maryland ",9.76,"Female","2010"
"65 Years and Over","COPD","Massachusetts ",10.82,"Female","2010"
"65 Years and Over","COPD","Michigan ",12.52,"Female","2010"
"65 Years and Over","COPD","Minnesota ",6.57,"Female","2010"
"65 Years and Over","COPD","Mississippi ",11.37,"Female","2010"
"65 Years and Over","COPD","Missouri ",11.97,"Female","2010"
"65 Years and Over","COPD","Montana ",10.27,"Female","2010"
"65 Years and Over","COPD","Nebraska ",8.99,"Female","2010"
"65 Years and Over","COPD","Nevada ",12.49,"Female","2010"
"65 Years and Over","COPD","New Hampshire ",11.03,"Female","2010"
"65 Years and Over","COPD","New Jersey ",11.16,"Female","2010"
"65 Years and Over","COPD","New Mexico ",9.76,"Female","2010"
"65 Years and Over","COPD","New York ",11.04,"Female","2010"
"65 Years and Over","COPD","North Carolina ",10.08,"Female","2010"
"65 Years and Over","COPD","North Dakota ",8.25,"Female","2010"
"65 Years and Over","COPD","Ohio ",12.87,"Female","2010"
"65 Years and Over","COPD","Oklahoma ",12.67,"Female","2010"
"65 Years and Over","COPD","Oregon ",8.29,"Female","2010"
"65 Years and Over","COPD","Pennsylvania ",10.91,"Female","2010"
"65 Years and Over","COPD","Puerto Rico ",7.05,"Female","2010"
"65 Years and Over","COPD","Rhode Island ",12.08,"Female","2010"
"65 Years and Over","COPD","South Carolina ",10.02,"Female","2010"
"65 Years and Over","COPD","South Dakota ",9,"Female","2010"
"65 Years and Over","COPD","Tennessee ",12.59,"Female","2010"
"65 Years and Over","COPD","Texas ",11.22,"Female","2010"
"65 Years and Over","COPD","Utah ",5.32,"Female","2010"
"65 Years and Over","COPD","Vermont ",9.48,"Female","2010"
"65 Years and Over","COPD","Virgin Islands ",NA,"Female","2010"
"65 Years and Over","COPD","Virginia ",9.49,"Female","2010"
"65 Years and Over","COPD","Washington ",8.15,"Female","2010"
"65 Years and Over","COPD","West Virginia ",14.91,"Female","2010"
"65 Years and Over","COPD","Wisconsin ",8.35,"Female","2010"
"65 Years and Over","COPD","Wyoming ",10.81,"Female","2010"
"65 Years and Over","COPD","Unknown ",3.16,"Female","2010"
"65 Years and Over","Cancer","National ",7.28,"Female","2010"
"65 Years and Over","Cancer","Alabama ",6.46,"Female","2010"
"65 Years and Over","Cancer","Alaska ",6.79,"Female","2010"
"65 Years and Over","Cancer","Arizona ",7.36,"Female","2010"
"65 Years and Over","Cancer","Arkansas ",6.56,"Female","2010"
"65 Years and Over","Cancer","California ",7.04,"Female","2010"
"65 Years and Over","Cancer","Colorado ",6.78,"Female","2010"
"65 Years and Over","Cancer","Connecticut ",8.54,"Female","2010"
"65 Years and Over","Cancer","Delaware ",7.54,"Female","2010"
"65 Years and Over","Cancer","District of Columbia ",8.16,"Female","2010"
"65 Years and Over","Cancer","Florida ",8.26,"Female","2010"
"65 Years and Over","Cancer","Georgia ",6.77,"Female","2010"
"65 Years and Over","Cancer","Hawaii ",7.29,"Female","2010"
"65 Years and Over","Cancer","Idaho ",6.04,"Female","2010"
"65 Years and Over","Cancer","Illinois ",7.66,"Female","2010"
"65 Years and Over","Cancer","Indiana ",7.17,"Female","2010"
"65 Years and Over","Cancer","Iowa ",6.82,"Female","2010"
"65 Years and Over","Cancer","Kansas ",7.31,"Female","2010"
"65 Years and Over","Cancer","Kentucky ",6.87,"Female","2010"
"65 Years and Over","Cancer","Louisiana ",6.68,"Female","2010"
"65 Years and Over","Cancer","Maine ",6.89,"Female","2010"
"65 Years and Over","Cancer","Maryland ",7.89,"Female","2010"
"65 Years and Over","Cancer","Massachusetts ",8.68,"Female","2010"
"65 Years and Over","Cancer","Michigan ",7.15,"Female","2010"
"65 Years and Over","Cancer","Minnesota ",6.53,"Female","2010"
"65 Years and Over","Cancer","Mississippi ",6.15,"Female","2010"
"65 Years and Over","Cancer","Missouri ",7.44,"Female","2010"
"65 Years and Over","Cancer","Montana ",6.92,"Female","2010"
"65 Years and Over","Cancer","Nebraska ",7.07,"Female","2010"
"65 Years and Over","Cancer","Nevada ",6.85,"Female","2010"
"65 Years and Over","Cancer","New Hampshire ",7.41,"Female","2010"
"65 Years and Over","Cancer","New Jersey ",8.12,"Female","2010"
"65 Years and Over","Cancer","New Mexico ",6,"Female","2010"
"65 Years and Over","Cancer","New York ",8.41,"Female","2010"
"65 Years and Over","Cancer","North Carolina ",6.9,"Female","2010"
"65 Years and Over","Cancer","North Dakota ",6.59,"Female","2010"
"65 Years and Over","Cancer","Ohio ",7.29,"Female","2010"
"65 Years and Over","Cancer","Oklahoma ",6.56,"Female","2010"
"65 Years and Over","Cancer","Oregon ",6.41,"Female","2010"
"65 Years and Over","Cancer","Pennsylvania ",8,"Female","2010"
"65 Years and Over","Cancer","Puerto Rico ",5.85,"Female","2010"
"65 Years and Over","Cancer","Rhode Island ",8.91,"Female","2010"
"65 Years and Over","Cancer","South Carolina ",6.93,"Female","2010"
"65 Years and Over","Cancer","South Dakota ",6.85,"Female","2010"
"65 Years and Over","Cancer","Tennessee ",6.69,"Female","2010"
"65 Years and Over","Cancer","Texas ",6.49,"Female","2010"
"65 Years and Over","Cancer","Utah ",5.22,"Female","2010"
"65 Years and Over","Cancer","Vermont ",7.32,"Female","2010"
"65 Years and Over","Cancer","Virgin Islands ",3.57,"Female","2010"
"65 Years and Over","Cancer","Virginia ",7.31,"Female","2010"
"65 Years and Over","Cancer","Washington ",6.68,"Female","2010"
"65 Years and Over","Cancer","West Virginia ",6.91,"Female","2010"
"65 Years and Over","Cancer","Wisconsin ",7.19,"Female","2010"
"65 Years and Over","Cancer","Wyoming ",5.73,"Female","2010"
"65 Years and Over","Cancer","Unknown ",2.41,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","National ",13.49,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Alabama ",13.2,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Alaska ",10.38,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Arizona ",13.27,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Arkansas ",11.39,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","California ",13.24,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Colorado ",11.38,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Connecticut ",13.09,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Delaware ",14.26,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","District of Columbia ",14.84,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Florida ",14.31,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Georgia ",15.34,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Hawaii ",13.22,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Idaho ",11.05,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Illinois ",13.35,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Indiana ",14.1,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Iowa ",11.2,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Kansas ",11.65,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Kentucky ",14.49,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Louisiana ",14.59,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Maine ",13.18,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Maryland ",14.14,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Massachusetts ",13.45,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Michigan ",14.57,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Minnesota ",11.79,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Mississippi ",12.73,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Missouri ",13.81,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Montana ",9.46,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Nebraska ",11,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Nevada ",13.86,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","New Hampshire ",12.47,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","New Jersey ",13.09,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","New Mexico ",10.47,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","New York ",13.16,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","North Carolina ",14.07,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","North Dakota ",12.04,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Ohio ",15.07,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Oklahoma ",12.49,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Oregon ",11.4,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Pennsylvania ",14.46,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Puerto Rico ",12.92,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Rhode Island ",12.32,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","South Carolina ",13.23,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","South Dakota ",10.72,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Tennessee ",14.19,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Texas ",14.01,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Utah ",10.64,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Vermont ",9.38,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Virgin Islands ",5.09,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Virginia ",12.97,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Washington ",12.42,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","West Virginia ",16.19,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Wisconsin ",14.74,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Wyoming ",8.34,"Female","2010"
"65 Years and Over","Chronic Kidney Disease","Unknown ",5.87,"Female","2010"
"65 Years and Over","Depression ","National ",14.09,"Female","2010"
"65 Years and Over","Depression ","Alabama ",10.96,"Female","2010"
"65 Years and Over","Depression ","Alaska ",10.4,"Female","2010"
"65 Years and Over","Depression ","Arizona ",11.1,"Female","2010"
"65 Years and Over","Depression ","Arkansas ",14.41,"Female","2010"
"65 Years and Over","Depression ","California ",12.22,"Female","2010"
"65 Years and Over","Depression ","Colorado ",14,"Female","2010"
"65 Years and Over","Depression ","Connecticut ",14.93,"Female","2010"
"65 Years and Over","Depression ","Delaware ",12.36,"Female","2010"
"65 Years and Over","Depression ","District of Columbia ",8.65,"Female","2010"
"65 Years and Over","Depression ","Florida ",16.06,"Female","2010"
"65 Years and Over","Depression ","Georgia ",13.68,"Female","2010"
"65 Years and Over","Depression ","Hawaii ",7.01,"Female","2010"
"65 Years and Over","Depression ","Idaho ",14.88,"Female","2010"
"65 Years and Over","Depression ","Illinois ",13.29,"Female","2010"
"65 Years and Over","Depression ","Indiana ",14.27,"Female","2010"
"65 Years and Over","Depression ","Iowa ",13.61,"Female","2010"
"65 Years and Over","Depression ","Kansas ",14.77,"Female","2010"
"65 Years and Over","Depression ","Kentucky ",15.32,"Female","2010"
"65 Years and Over","Depression ","Louisiana ",15.04,"Female","2010"
"65 Years and Over","Depression ","Maine ",17.99,"Female","2010"
"65 Years and Over","Depression ","Maryland ",12.18,"Female","2010"
"65 Years and Over","Depression ","Massachusetts ",16.78,"Female","2010"
"65 Years and Over","Depression ","Michigan ",14.19,"Female","2010"
"65 Years and Over","Depression ","Minnesota ",13.65,"Female","2010"
"65 Years and Over","Depression ","Mississippi ",13.47,"Female","2010"
"65 Years and Over","Depression ","Missouri ",16.26,"Female","2010"
"65 Years and Over","Depression ","Montana ",14.67,"Female","2010"
"65 Years and Over","Depression ","Nebraska ",12.73,"Female","2010"
"65 Years and Over","Depression ","Nevada ",11.54,"Female","2010"
"65 Years and Over","Depression ","New Hampshire ",17.22,"Female","2010"
"65 Years and Over","Depression ","New Jersey ",11.6,"Female","2010"
"65 Years and Over","Depression ","New Mexico ",14.22,"Female","2010"
"65 Years and Over","Depression ","New York ",13.03,"Female","2010"
"65 Years and Over","Depression ","North Carolina ",13.18,"Female","2010"
"65 Years and Over","Depression ","North Dakota ",15.9,"Female","2010"
"65 Years and Over","Depression ","Ohio ",16.32,"Female","2010"
"65 Years and Over","Depression ","Oklahoma ",16.44,"Female","2010"
"65 Years and Over","Depression ","Oregon ",13.39,"Female","2010"
"65 Years and Over","Depression ","Pennsylvania ",14.91,"Female","2010"
"65 Years and Over","Depression ","Puerto Rico ",10.33,"Female","2010"
"65 Years and Over","Depression ","Rhode Island ",16.16,"Female","2010"
"65 Years and Over","Depression ","South Carolina ",12.75,"Female","2010"
"65 Years and Over","Depression ","South Dakota ",13.2,"Female","2010"
"65 Years and Over","Depression ","Tennessee ",15.26,"Female","2010"
"65 Years and Over","Depression ","Texas ",16.02,"Female","2010"
"65 Years and Over","Depression ","Utah ",15.85,"Female","2010"
"65 Years and Over","Depression ","Vermont ",16.4,"Female","2010"
"65 Years and Over","Depression ","Virgin Islands ",1.86,"Female","2010"
"65 Years and Over","Depression ","Virginia ",13.43,"Female","2010"
"65 Years and Over","Depression ","Washington ",13.56,"Female","2010"
"65 Years and Over","Depression ","West Virginia ",16.02,"Female","2010"
"65 Years and Over","Depression ","Wisconsin ",14.24,"Female","2010"
"65 Years and Over","Depression ","Wyoming ",13.52,"Female","2010"
"65 Years and Over","Depression ","Unknown ",3.74,"Female","2010"
"65 Years and Over","Diabetes","National ",25.86,"Female","2010"
"65 Years and Over","Diabetes","Alabama ",27.64,"Female","2010"
"65 Years and Over","Diabetes","Alaska ",20.46,"Female","2010"
